,STATE CODE,COUNTY CODE,COUNTY NAME,SDLEA,NAME,LEAID,CDSCODE
604,06,071,San Bernardino,04020,Barstow Unified School District,0604020,36676110000000
605,06,071,San Bernardino,04230,Bear Valley Unified School District,0604230,36676370000000
606,06,071,San Bernardino,04290,Beaumont Unified School District,0604290,33669930000000
607,06,071,San Bernardino,07950,Central Elementary School District,0607950,36676450000000
608,06,071,San Bernardino,08160,Chaffey Joint Union High School District,0608160,36676520000000
609,06,071,San Bernardino,08460,Chino Valley Unified School District,0608460,36676780000000
610,06,071,San Bernardino,09390,Colton Joint Unified School District,0609390,36676860000000
611,06,071,San Bernardino,12960,Etiwanda Elementary School District,0612960,36677020000000
612,06,071,San Bernardino,13920,Fontana Unified School District,0613920,36677100000000
613,06,071,San Bernardino,16300,Cucamonga Elementary School District,0616300,36676940000000
614,06,071,San Bernardino,16860,Helendale Elementary School District,0616860,36677360000000
615,06,071,San Bernardino,25860,Morongo Unified School District,0625860,36677770000000
616,06,071,San Bernardino,26220,Mountain View Elementary School District,0626220,36677850000000
617,06,071,San Bernardino,26340,Mount Baldy Joint Elementary School District,0626340,36677930000000
618,06,071,San Bernardino,26490,Muroc Joint Unified School District,0626490,15636850000000
619,06,071,San Bernardino,26760,Needles Unified School District,0626760,36678010000000
620,06,071,San Bernardino,28470,Ontario-Montclair School District,0628470,36678190000000
621,06,071,San Bernardino,28950,Oro Grande Elementary School District,0628950,36678270000000
622,06,071,San Bernardino,32070,Redlands Unified School District,0632070,36678430000000
623,06,071,San Bernardino,32370,Rialto Unified School District,0632370,36678500000000
624,06,071,San Bernardino,32610,Rim of the World Unified School District,0632610,36678680000000
625,06,071,San Bernardino,34170,San Bernardino City Unified School District,0634170,36678760000000
626,06,071,San Bernardino,36800,Sierra Sands Unified School District,0636800,15737420000000
627,06,071,San Bernardino,36820,Silver Valley Unified School District,0636820,36738900000000
628,06,071,San Bernardino,36970,Snowline Joint Unified School District,0636970,36739570000000
629,06,071,San Bernardino,36972,Victor Valley Union High School District,0636972,36679340000000
630,06,071,San Bernardino,39840,Trona Joint Unified School District,0639840,36678920000000
631,06,071,San Bernardino,41040,Victor Elementary School District,0641040,36679180000000
632,06,071,San Bernardino,43560,Yucaipa-Calimesa Joint Unified School District,0643560,36679590000000
633,06,073,San Diego,00042,Warner Unified School District,0600042,37754160000000
634,06,073,San Diego,00069,Valley Center-Pauma Unified School District,0600069,37756140000000
635,06,073,San Diego,01426,Bonsall Unified School District,0601426,37768510000000
636,06,073,San Diego,02100,Alpine Union Elementary School District,0602100,37679670000000
637,06,073,San Diego,05700,Borrego Springs Unified School District,0605700,37679830000000
638,06,073,San Diego,06810,Cajon Valley Union Elementary School District,0606810,37679910000000
639,06,073,San Diego,07470,Cardiff Elementary School District,0607470,37680070000000
640,06,073,San Diego,07500,Carlsbad Unified School District,0607500,37735510000000
641,06,073,San Diego,08610,Chula Vista Elementary School District,0608610,37680230000000
642,06,073,San Diego,09870,Coronado Unified School District,0609870,37680310000000
643,06,073,San Diego,10710,Dehesa Elementary School District,0610710,37680490000000
644,06,073,San Diego,10740,Del Mar Union Elementary School District,0610740,37680560000000
645,06,073,San Diego,12750,Encinitas Union Elementary School District,0612750,37680800000000
646,06,073,San Diego,12880,Escondido Union Elementary School District,0612880,37680980000000
647,06,073,San Diego,12910,Escondido Union High School District,0612910,37681060000000
648,06,073,San Diego,13500,Fallbrook Union Elementary School District,0613500,37681140000000
649,06,073,San Diego,13530,Fallbrook Union High School District,0613530,37681220000000
650,06,073,San Diego,16230,Grossmont Union High School District,0616230,37681300000000
651,06,073,San Diego,18730,Jamul-Dulzura Union Elementary School District,0618730,37681550000000
652,06,073,San Diego,19110,Julian Union High School District,0619110,37681710000000
653,06,073,San Diego,19140,Julian Union Elementary School District,0619140,37681630000000
654,06,073,San Diego,20250,La Mesa-Spring Valley School District,0620250,37681970000000
655,06,073,San Diego,20790,Lakeside Union Elementary School District,0620790,37681890000000
656,06,073,San Diego,21330,Lemon Grove Elementary School District,0621330,37682050000000
657,06,073,San Diego,26100,Mountain Empire Unified School District,0626100,37682130000000
658,06,073,San Diego,26670,National Elementary School District,0626670,37682210000000
659,06,073,San Diego,28250,Oceanside Unified School District,0628250,37735690000000
660,06,073,San Diego,31530,Poway Unified School District,0631530,37682960000000
661,06,073,San Diego,31710,Ramona City Unified School District,0631710,37683040000000
662,06,073,San Diego,31740,Rancho Santa Fe Elementary School District,0631740,37683120000000
663,06,073,San Diego,34320,San Diego City Unified School District,0634320,37683380000000
664,06,073,San Diego,34380,San Dieguito Union High School District,0634380,37683460000000
665,06,073,San Diego,34880,San Marcos Unified School District,0634880,37737910000000
666,06,073,San Diego,35040,San Pasqual Union Elementary School District,0635040,37683530000000
667,06,073,San Diego,35220,San Ysidro Elementary School District,0635220,37683790000000
668,06,073,San Diego,35880,Santee School District,0635880,37683610000000
669,06,073,San Diego,36990,Solana Beach Elementary School District,0636990,37683870000000
670,06,073,San Diego,37380,South Bay Union School District,0637380,37683950000000
671,06,073,San Diego,37680,Spencer Valley Elementary School District,0637680,37684030000000
672,06,073,San Diego,38640,Sweetwater Union High School District,0638640,37684110000000
673,06,073,San Diego,40710,Vallecitos Elementary School District,0640710,37684370000000
674,06,073,San Diego,41190,Vista Unified School District,0641190,37684520000000
675,06,075,San Francisco,34410,San Francisco Unified School District,0634410,38684780000000
676,06,077,San Joaquin,00047,Tracy Unified School District,0600047,39754990000000
677,06,077,San Joaquin,01410,Lammersville Joint Unified School District,0601410,39767600000000
680,06,077,San Joaquin,12840,Escalon Unified School District,0612840,39685020000000
681,06,077,San Joaquin,14790,Galt Joint Union Elementary School District,0614790,34673480000000
682,06,077,San Joaquin,14820,Galt Joint Union High School District,0614820,34673550000000
683,06,077,San Joaquin,18840,Jefferson Elementary School District,0618840,39685440000000
684,06,077,San Joaquin,21690,Lincoln Unified School District,0621690,39685690000000
685,06,077,San Joaquin,21810,Linden Unified School District,0621810,39685770000000
686,06,077,San Joaquin,22230,Lodi Unified School District,0622230,39685850000000
687,06,077,San Joaquin,23610,Manteca Unified School District,0623610,39685930000000
688,06,077,San Joaquin,26970,New Hope Elementary School District,0626970,39686190000000
689,06,077,San Joaquin,27030,New Jerusalem Elementary School District,0627030,39686270000000
690,06,077,San Joaquin,27930,Oak View Union Elementary School District,0627930,39686350000000
691,06,077,San Joaquin,32880,Ripon Unified School District,0632880,39686500000000
692,06,077,San Joaquin,38010,Stockton Unified School District,0638010,39686760000000
693,06,077,San Joaquin,40800,Valley Home Joint Elementary School District,0640800,50713240000000
695,06,079,San Luis Obispo,00009,Cuyama Joint Unified School District,0600009,42750100000000
696,06,079,San Luis Obispo,00048,Paso Robles Joint Unified School District,0600048,40754570000000
697,06,079,San Luis Obispo,00049,Coast Unified School District,0600049,40754650000000
698,06,079,San Luis Obispo,03300,Atascadero Unified School District,0603300,40687000000000
699,06,079,San Luis Obispo,07840,Cayucos Elementary School District,0607840,40687260000000
700,06,079,San Luis Obispo,23080,Lucia Mar Unified School District,0623080,40687590000000
701,06,079,San Luis Obispo,31020,Pleasant Valley Joint Union Elementary School District,0631020,40687910000000
702,06,079,San Luis Obispo,34800,San Luis Coastal Unified School District,0634800,40688090000000
703,06,079,San Luis Obispo,35010,San Miguel Joint Union Elementary School District,0635010,40688250000000
704,06,079,San Luis Obispo,36450,Shandon Joint Unified School District,0636450,40688330000000
705,06,079,San Luis Obispo,39000,Templeton Unified School District,0639000,40688410000000
708,06,081,San Mateo,04200,Bayshore Elementary School District,0604200,41688580000000
709,06,081,San Mateo,04530,Belmont-Redwood Shores Elementary School District,0604530,41688660000000
710,06,081,San Mateo,06060,Brisbane Elementary School District,0606060,41688740000000
711,06,081,San Mateo,06480,Burlingame Elementary School District,0606480,41688820000000
712,06,081,San Mateo,06780,Cabrillo Unified School District,0606780,41688900000000
713,06,081,San Mateo,17190,Hillsborough City Elementary School District,0617190,41689080000000
714,06,081,San Mateo,18870,Jefferson Elementary School District,0618870,41689160000000
715,06,081,San Mateo,18930,Jefferson Union High School District,0618930,41689240000000
716,06,081,San Mateo,20220,La Honda-Pescadero Unified School District,0620220,41689400000000
717,06,081,San Mateo,20460,Pacifica School District,0620460,41689320000000
718,06,081,San Mateo,22380,Las Lomitas Elementary School District,0622380,41689570000000
719,06,081,San Mateo,24570,Menlo Park City Elementary School District,0624570,41689650000000
720,06,081,San Mateo,24900,Millbrae Elementary School District,0624900,41689730000000
721,06,081,San Mateo,31470,Portola Valley Elementary School District,0631470,41689810000000
722,06,081,San Mateo,31860,Ravenswood City Elementary School District,0631860,41689990000000
723,06,081,San Mateo,32130,Redwood City Elementary School District,0632130,41690050000000
724,06,081,San Mateo,34230,San Bruno Park Elementary School District,0634230,41690130000000
725,06,081,San Mateo,34290,San Carlos Elementary School District,0634290,41690210000000
726,06,081,San Mateo,34920,San Mateo-Foster City Elementary School District,0634920,41690390000000
727,06,081,San Mateo,34980,San Mateo Union High School District,0634980,41690470000000
728,06,081,San Mateo,36390,Sequoia Union High School District,0636390,41690620000000
729,06,081,San Mateo,37530,South San Francisco Unified School District,0637530,41690700000000
730,06,081,San Mateo,43140,Woodside Elementary School District,0643140,41690880000000
731,06,083,Santa Barbara,00009,Cuyama Joint Unified School District,0600009,42750100000000
732,06,083,Santa Barbara,01414,Santa Barbara Unified School District,0601414,42767860000000
733,06,083,Santa Barbara,03720,Ballard Elementary School District,0603720,42691040000000
734,06,083,Santa Barbara,05280,Blochman Union Elementary School District,0605280,42691120000000
735,06,083,Santa Barbara,05580,Santa Maria-Bonita Elementary School District,0605580,42691200000000
737,06,083,Santa Barbara,06330,Buellton Union Elementary School District,0606330,42691380000000
738,06,083,Santa Barbara,07560,Carpinteria Unified School District,0607560,42691460000000
739,06,083,Santa Barbara,09270,Cold Spring Elementary School District,0609270,42691610000000
740,06,083,Santa Barbara,09330,College Elementary School District,0609330,42691790000000
741,06,083,Santa Barbara,15510,Goleta Union Elementary School District,0615510,42691950000000
742,06,083,Santa Barbara,16260,Guadalupe Union Elementary School District,0616260,42692030000000
743,06,083,Santa Barbara,17490,Hope Elementary School District,0617490,42692110000000
744,06,083,Santa Barbara,22410,Lompoc Unified School District,0622410,42692290000000
745,06,083,Santa Barbara,22920,Los Olivos Elementary School District,0622920,42692450000000
746,06,083,Santa Barbara,25500,Montecito Union Elementary School District,0625500,42692520000000
747,06,083,Santa Barbara,28710,Orcutt Union Elementary School District,0628710,42692600000000
748,06,083,Santa Barbara,35670,Santa Maria Joint Union High School District,0635670,42693100000000
749,06,083,Santa Barbara,35850,Santa Ynez Valley Union High School District,0635850,42693280000000
750,06,083,Santa Barbara,37110,Solvang Elementary School District,0637110,42693360000000
751,06,083,Santa Barbara,41220,Vista del Mar Union Elementary School District,0641220,42693440000000
753,06,085,Santa Clara,02310,Alum Rock Union Elementary School District,0602310,43693690000000
754,06,085,Santa Clara,04800,Berryessa Union Elementary School District,0604800,43693770000000
755,06,085,Santa Clara,07140,Cambrian Elementary School District,0607140,43693850000000
756,06,085,Santa Clara,07200,Campbell Union Elementary School District,0607200,43693930000000
757,06,085,Santa Clara,07230,Campbell Union High School District,0607230,43694010000000
758,06,085,Santa Clara,10290,Cupertino Union Elementary School District,0610290,43694190000000
759,06,085,Santa Clara,11820,East Side Union High School District,0611820,43694270000000
760,06,085,Santa Clara,13140,Evergreen Elementary School District,0613140,43694350000000
761,06,085,Santa Clara,14370,Franklin-McKinley Elementary School District,0614370,43694500000000
762,06,085,Santa Clara,14430,Fremont Union High School District,0614430,43694680000000
763,06,085,Santa Clara,15180,Gilroy Unified School District,0615180,43694840000000
764,06,085,Santa Clara,20700,Lakeside Joint Elementary School District,0620700,43694920000000
765,06,085,Santa Clara,22350,Loma Prieta Joint Union Elementary School District,0622350,43695000000000
766,06,085,Santa Clara,22650,Los Altos Elementary School District,0622650,43695180000000
767,06,085,Santa Clara,22800,Los Gatos-Saratoga Joint Union School District,0622800,43695340000000
768,06,085,Santa Clara,22830,Los Gatos Union Elementary School District,0622830,43695260000000
769,06,085,Santa Clara,23130,Luther Burbank Elementary School District,0623130,43695420000000
770,06,085,Santa Clara,24500,Milpitas Unified School District,0624500,43733870000000
771,06,085,Santa Clara,25770,Moreland School District,0625770,43695750000000
772,06,085,Santa Clara,25830,Morgan Hill Unified School District,0625830,43695830000000
773,06,085,Santa Clara,26280,Mountain View Whisman Elementary School District,0626280,43695910000000
774,06,085,Santa Clara,26310,Mountain View-Los Altos Union School District,0626310,43696090000000
775,06,085,Santa Clara,26400,Mount Pleasant Elementary School District,0626400,43696170000000
776,06,085,Santa Clara,27810,Oak Grove Elementary School District,0627810,43696250000000
777,06,085,Santa Clara,28680,Orchard Elementary School District,0628680,43696330000000
778,06,085,Santa Clara,29610,Palo Alto Unified School District,0629610,43696410000000
779,06,085,Santa Clara,30030,Patterson Joint Unified School District,0630030,50712170000000
780,06,085,Santa Clara,34590,San Jose Unified School District,0634590,43696660000000
781,06,085,Santa Clara,35430,Santa Clara Unified School District,0635430,43696740000000
782,06,085,Santa Clara,35910,Saratoga Union Elementary School District,0635910,43696820000000
783,06,085,Santa Clara,38460,Sunnyvale Elementary School District,0638460,43696900000000
784,06,085,Santa Clara,40320,Union Elementary School District,0640320,43697080000000
785,06,087,Santa Cruz,00043,Scotts Valley Unified School District,0600043,44754320000000
786,06,087,Santa Cruz,05640,Bonny Doon Union Elementary School District,0605640,44697320000000
788,06,087,Santa Cruz,16560,Happy Valley Elementary School District,0616560,44697570000000
789,06,087,Santa Cruz,20700,Lakeside Joint Elementary School District,0620700,43694920000000
790,06,087,Santa Cruz,21990,Live Oak Elementary School District,0621990,44697650000000
791,06,087,Santa Cruz,22350,Loma Prieta Joint Union Elementary School District,0622350,43695000000000
792,06,087,Santa Cruz,22800,Los Gatos-Saratoga Joint Union School District,0622800,43695340000000
793,06,087,Santa Cruz,26070,Mountain Elementary School District,0626070,44697730000000
794,06,087,Santa Cruz,29340,Pacific Elementary School District,0629340,44697810000000
795,06,087,Santa Cruz,29490,Pajaro Valley Joint Unified School District,0629490,44697990000000
796,06,087,Santa Cruz,34740,San Lorenzo Valley Unified School District,0634740,44698070000000
797,06,087,Santa Cruz,35590,Santa Cruz City Elementary School District,0635590,44698150000000
798,06,087,Santa Cruz,35600,Santa Cruz City High School District,0635600,44698230000000
799,06,087,Santa Cruz,37290,Soquel Elementary School District,0637290,44698490000000
800,06,087,Santa Cruz,91136,Aromas-San Juan Unified School District,0691136,35752590000000
802,06,089,Shasta,02700,Anderson Union High School District,0602700,45698560000000
803,06,089,Shasta,02760,Antelope Elementary School District,0602760,52714720000000
804,06,089,Shasta,04350,Bella Vista Elementary School District,0604350,45698720000000
805,06,089,Shasta,05220,Black Butte Union Elementary School District,0605220,45698800000000
806,06,089,Shasta,07680,Cascade Union Elementary School District,0607680,45699140000000
807,06,089,Shasta,07770,Castle Rock Union Elementary School District,0607770,45699220000000
808,06,089,Shasta,09450,Columbia Elementary School District,0609450,45699480000000
809,06,089,Shasta,09990,Cottonwood Union Elementary School District,0609990,45699550000000
810,06,089,Shasta,11700,Dunsmuir Joint Union High School District,0611700,47702500000000
811,06,089,Shasta,12810,Enterprise Elementary School District,0612810,45699710000000
812,06,089,Shasta,13470,Fall River Joint Unified School District,0613470,45699890000000
813,06,089,Shasta,14490,French Gulch-Whiskeytown Elementary School District,0614490,45699970000000
814,06,089,Shasta,14950,Gateway Unified School District,0614950,45752670000000
815,06,089,Shasta,15690,Grant Elementary School District,0615690,45700030000000
816,06,089,Shasta,16570,Happy Valley Union Elementary School District,0616570,45700110000000
817,06,089,Shasta,18160,"Igo, Ono, Platina Union Elementary School District",0618160,45700290000000
819,06,089,Shasta,19200,Junction Elementary School District,0619200,45700450000000
820,06,089,Shasta,24930,Millville Elementary School District,0624930,45700520000000
821,06,089,Shasta,27040,Mountain Union Elementary School District,0627040,45737000000000
822,06,089,Shasta,27510,North Cow Creek Elementary School District,0627510,45700780000000
823,06,089,Shasta,27870,Oak Run Elementary School District,0627870,45700860000000
824,06,089,Shasta,29280,Pacheco Union Elementary School District,0629280,45700940000000
825,06,089,Shasta,32010,Red Bluff Joint Union High School District,0632010,52716390000000
826,06,089,Shasta,32040,Redding Elementary School District,0632040,45701100000000
827,06,089,Shasta,36570,Shasta Union Elementary School District,0636570,45701280000000
828,06,089,Shasta,36600,Shasta Union High School District,0636600,45701360000000
829,06,089,Shasta,42420,Whitmore Union Elementary School District,0642420,45701690000000
830,06,091,Sierra,36780,Sierra-Plumas Joint Unified School District,0636780,46701770000000
831,06,093,Siskiyou,00159,Scott Valley Unified School District,0600159,47764550000000
832,06,093,Siskiyou,04980,Big Springs Union Elementary School District,0604980,47701850000000
833,06,093,Siskiyou,05490,Bogus Elementary School District,0605490,47701930000000
835,06,093,Siskiyou,06580,Butte Valley Unified School District,0606580,47736840000000
836,06,093,Siskiyou,06690,Butteville Union Elementary School District,0606690,47702010000000
837,06,093,Siskiyou,10980,Delphic Elementary School District,0610980,47702270000000
838,06,093,Siskiyou,11670,Dunsmuir Elementary School District,0611670,47702430000000
839,06,093,Siskiyou,11700,Dunsmuir Joint Union High School District,0611700,47702500000000
841,06,093,Siskiyou,14970,Gazelle Union Elementary School District,0614970,47703180000000
842,06,093,Siskiyou,16110,Grenada Elementary School District,0616110,47703260000000
843,06,093,Siskiyou,16530,Happy Camp Union Elementary School District,0616530,47703340000000
844,06,093,Siskiyou,17620,Hornbrook Elementary School District,0617620,47703590000000
845,06,093,Siskiyou,19230,Junction Elementary School District,0619230,47703670000000
846,06,093,Siskiyou,19920,Klamath River Union Elementary School District,0619920,47703750000000
847,06,093,Siskiyou,21960,Little Shasta Elementary School District,0621960,47703830000000
848,06,093,Siskiyou,24210,McCloud Union Elementary School District,0624210,47704090000000
849,06,093,Siskiyou,25380,Montague Elementary School District,0625380,47704170000000
850,06,093,Siskiyou,26040,Mount Shasta Union Elementary School District,0626040,47704250000000
851,06,093,Siskiyou,36240,Seiad Elementary School District,0636240,47704580000000
852,06,093,Siskiyou,36940,Siskiyou Union High School District,0636940,47704660000000
853,06,093,Siskiyou,39940,Tulelake Basin Joint Unified School District,0639940,25735930000000
854,06,093,Siskiyou,41980,Weed Union Elementary School District,0641980,47704820000000
855,06,093,Siskiyou,42600,Willow Creek Elementary School District,0642600,47704900000000
856,06,093,Siskiyou,43380,Yreka Union Elementary School District,0643380,47705080000000
857,06,093,Siskiyou,43410,Yreka Union High School District,0643410,47705160000000
858,06,095,Solano,04620,Benicia Unified School District,0604620,48705240000000
859,06,095,Solano,10620,Davis Joint Unified School District,0610620,57726780000000
860,06,095,Solano,11280,Dixon Unified School District,0611280,48705320000000
861,06,095,Solano,13360,Fairfield-Suisun Unified School District,0613360,48705400000000
862,06,095,Solano,33110,River Delta Joint Unified School District,0633110,34674130000000
863,06,095,Solano,39630,Travis Unified School District,0639630,48705650000000
864,06,095,Solano,40590,Vacaville Unified School District,0640590,48705730000000
865,06,095,Solano,40740,Vallejo City Unified School District,0640740,48705810000000
866,06,095,Solano,42930,Winters Joint Unified School District,0642930,57727020000000
867,06,097,Sonoma,00034,Windsor Unified School District,0600034,49753580000000
868,06,097,Sonoma,00044,Healdsburg Unified School District,0600044,49753900000000
869,06,097,Sonoma,01890,Alexander Valley Union School District,0601890,49705990000000
870,06,097,Sonoma,02670,West Sonoma County Union High School District,0602670,49706070000000
871,06,097,Sonoma,04380,Bellevue Union School District,0604380,49706150000000
872,06,097,Sonoma,04650,Bennett Valley Union Elementary School District,0604650,49706230000000
874,06,097,Sonoma,07020,Calistoga Joint Unified School District,0607020,28662410000000
875,06,097,Sonoma,08700,Cinnabar Elementary School District,0608700,49706490000000
876,06,097,Sonoma,08970,Cloverdale Unified School District,0608970,49706560000000
877,06,097,Sonoma,09940,Cotati-Rohnert Park Unified School District,0609940,49738820000000
878,06,097,Sonoma,11610,Dunham Elementary School District,0611610,49706720000000
879,06,097,Sonoma,14010,Forestville Union Elementary School District,0614010,49706800000000
880,06,097,Sonoma,14130,Fort Ross Elementary School District,0614130,49706980000000
881,06,097,Sonoma,15150,Geyserville Unified School District,0615150,49707060000000
882,06,097,Sonoma,15840,Gravenstein Union Elementary School District,0615840,49707140000000
883,06,097,Sonoma,16320,Guerneville Elementary School District,0616320,49707220000000
884,06,097,Sonoma,16620,Harmony Union School District,0616620,49707300000000
885,06,097,Sonoma,17580,Horicon Elementary School District,0617580,49707630000000
886,06,097,Sonoma,19410,Kenwood Elementary School District,0619410,49707890000000
887,06,097,Sonoma,20430,Laguna Joint Elementary School District,0620430,21653420000000
888,06,097,Sonoma,21540,Liberty Elementary School District,0621540,49707970000000
889,06,097,Sonoma,24000,Mark West Union Elementary School District,0624000,49708050000000
890,06,097,Sonoma,25410,Monte Rio Union Elementary School District,0625410,49708130000000
891,06,097,Sonoma,25650,Montgomery Elementary School District,0625650,49708210000000
892,06,097,Sonoma,27840,Oak Grove Union Elementary School District,0627840,49708390000000
893,06,097,Sonoma,28320,Old Adobe Union Elementary School District,0628320,49708470000000
894,06,097,Sonoma,30230,Petaluma City Elementary School District,0630230,49708540000000
895,06,097,Sonoma,30250,Petaluma Joint Union High School District,0630250,49708620000000
896,06,097,Sonoma,30450,Piner-Olivet Union Elementary School District,0630450,49708700000000
897,06,097,Sonoma,31230,Point Arena Joint Union High School District,0631230,23655990000000
898,06,097,Sonoma,32340,Kashia Elementary School District,0632340,49708880000000
899,06,097,Sonoma,32640,Rincon Valley Union Elementary School District,0632640,49708960000000
900,06,097,Sonoma,33510,Roseland School District,0633510,49709040000000
901,06,097,Sonoma,35810,Santa Rosa Elementary School District,0635810,49709120000000
902,06,097,Sonoma,35830,Santa Rosa High School District,0635830,49709200000000
903,06,097,Sonoma,36180,Sebastopol Union Elementary School District,0636180,49709380000000
904,06,097,Sonoma,36670,Shoreline Unified School District,0636670,21733610000000
905,06,097,Sonoma,37200,Sonoma Valley Unified School District,0637200,49709530000000
906,06,097,Sonoma,40230,Twin Hills Union Elementary School District,0640230,49709610000000
907,06,097,Sonoma,40260,Two Rock Union Elementary School District,0640260,49709790000000
908,06,097,Sonoma,41790,Waugh Elementary School District,0641790,49709950000000
909,06,097,Sonoma,42270,West Side Union Elementary School District,0642270,49710010000000
910,06,097,Sonoma,42750,Wilmar Union Elementary School District,0642750,49710190000000
911,06,097,Sonoma,43200,Wright Elementary School District,0643200,49710350000000
912,06,099,Stanislaus,00060,Hughson Unified School District,0600060,50755490000000
913,06,099,Stanislaus,00061,Riverbank Unified School District,0600061,50755560000000
914,06,099,Stanislaus,00062,Oakdale Joint Unified School District,0600062,50755640000000
915,06,099,Stanislaus,00063,Waterford Unified School District,0600063,50755720000000
916,06,099,Stanislaus,00158,Turlock Unified School District,0600158,50757390000000
918,06,099,Stanislaus,08130,Ceres Unified School District,0608130,50710430000000
919,06,099,Stanislaus,08250,Chatom Union Elementary School District,0608250,50710500000000
920,06,099,Stanislaus,11040,Denair Unified School District,0611040,50710680000000
921,06,099,Stanislaus,12690,Empire Union Elementary School District,0612690,50710760000000
922,06,099,Stanislaus,15810,Gratton Elementary School District,0615810,50710840000000
923,06,099,Stanislaus,16650,Hart-Ransom Union Elementary School District,0616650,50710920000000
924,06,099,Stanislaus,17160,Hickman Community Charter School District,0617160,50711000000000
925,06,099,Stanislaus,19620,Keyes Union Elementary School District,0619620,50711340000000
926,06,099,Stanislaus,20010,Knights Ferry Elementary School District,0620010,50711420000000
927,06,099,Stanislaus,25130,Modesto City Elementary School District,0625130,50711670000000
928,06,099,Stanislaus,25150,Modesto City High School District,0625150,50711750000000
929,06,099,Stanislaus,27200,Newman-Crows Landing Unified School District,0627200,50736010000000
930,06,099,Stanislaus,29790,Paradise Elementary School District,0629790,50712090000000
931,06,099,Stanislaus,30030,Patterson Joint Unified School District,0630030,50712170000000
932,06,099,Stanislaus,33210,Roberts Ferry Union Elementary School District,0633210,50712330000000
933,06,099,Stanislaus,33900,Salida Union Elementary School District,0633900,50712660000000
934,06,099,Stanislaus,36660,Shiloh Elementary School District,0636660,50712740000000
935,06,099,Stanislaus,37950,Stanislaus Union Elementary School District,0637950,50712820000000
936,06,099,Stanislaus,38670,Sylvan Union Elementary School District,0638670,50712900000000
937,06,099,Stanislaus,40800,Valley Home Joint Elementary School District,0640800,50713240000000
940,06,101,Sutter,06090,Brittan Elementary School District,0606090,51713570000000
941,06,101,Sutter,06100,Browns Elementary School District,0606100,51713650000000
942,06,101,Sutter,11780,East Nicolaus Joint Union High School District,0611780,51713730000000
943,06,101,Sutter,14340,Franklin Elementary School District,0614340,51713810000000
944,06,101,Sutter,22050,Live Oak Unified School District,0622050,51713990000000
945,06,101,Sutter,23800,Marcum-Illinois Union Elementary School District,0623800,51714070000000
946,06,101,Sutter,24690,Meridian Elementary School District,0624690,51714150000000
947,06,101,Sutter,27750,Nuestro Elementary School District,0627750,51714230000000
948,06,101,Sutter,30900,Pleasant Grove Joint Union Elementary School District,0630900,51714310000000
949,06,101,Sutter,38610,Sutter Union High School District,0638610,51714490000000
950,06,101,Sutter,42900,Winship Robbins Elementary School District,0642900,51714560000000
951,06,101,Sutter,43080,Woodland Joint Unified School District,0643080,57727100000000
952,06,101,Sutter,43470,Yuba City Unified School District,0643470,51714640000000
953,06,103,Tehama,00045,Orland Joint Unified School District,0600045,11754810000000
954,06,103,Tehama,02760,Antelope Elementary School District,0602760,52714720000000
955,06,103,Tehama,07410,Capay Joint Union Elementary School District,0607410,11625540000000
956,06,103,Tehama,09780,Corning Union Elementary School District,0609780,52714980000000
957,06,103,Tehama,09810,Corning Union High School District,0609810,52715060000000
958,06,103,Tehama,13170,Evergreen Union Elementary School District,0613170,52715220000000
959,06,103,Tehama,13860,Flournoy Union Elementary School District,0613860,52715300000000
960,06,103,Tehama,15090,Gerber Union Elementary School District,0615090,52715480000000
961,06,103,Tehama,19860,Kirkwood Elementary School District,0619860,52715550000000
962,06,103,Tehama,21090,Lassen View Union Elementary School District,0621090,52715630000000
963,06,103,Tehama,22860,Los Molinos Unified School District,0622860,52715710000000
964,06,103,Tehama,31980,Red Bluff Union Elementary School District,0631980,52716210000000
965,06,103,Tehama,32010,Red Bluff Joint Union High School District,0632010,52716390000000
966,06,103,Tehama,32250,Reeds Creek Elementary School District,0632250,52716470000000
967,06,103,Tehama,32400,Richfield Elementary School District,0632400,52716540000000
968,06,105,Trinity,00018,Mountain Valley Unified School District,0600018,53750280000000
969,06,105,Trinity,01331,Trinity Alps Unified School District,0601331,53765130000000
971,06,105,Trinity,06510,Burnt Ranch Elementary School District,0606510,53716620000000
972,06,105,Trinity,09240,Coffee Creek Elementary School District,0609240,53716700000000
973,06,105,Trinity,11430,Douglas City Elementary School District,0611430,53716960000000
974,06,105,Trinity,19170,Junction City Elementary School District,0619170,53717380000000
975,06,105,Trinity,19950,Klamath-Trinity Joint Unified School District,0619950,12629010000000
976,06,105,Trinity,21480,Lewiston Elementary School District,0621480,53717460000000
977,06,105,Trinity,37630,Southern Trinity Joint Unified School District,0637630,53738330000000
978,06,105,Trinity,39750,Trinity Center Elementary School District,0639750,53717610000000
979,06,107,Tulare,00035,Farmersville Unified School District,0600035,54753250000000
980,06,107,Tulare,00064,Porterville Unified School District,0600064,54755230000000
981,06,107,Tulare,00065,Dinuba Unified School District,0600065,54755310000000
982,06,107,Tulare,01418,Woodlake Unified School District,0601418,54767940000000
983,06,107,Tulare,01423,Exeter Unified School District,0601423,54768360000000
984,06,107,Tulare,01980,Allensworth Elementary School District,0601980,54717950000000
985,06,107,Tulare,02010,Alpaugh Unified School District,0602010,54718030000000
986,06,107,Tulare,02220,Alta Vista Elementary School District,0602220,54718110000000
991,06,107,Tulare,06420,Buena Vista Elementary School District,0606420,54718290000000
